,date,kst,TEMP,longitude,latitude
568,20230801,4:44,281.745,-7.824466666666666,48.20433333333334
569,20230801,4:44,281.873,-7.821383333333333,48.20593333333333
570,20230801,4:45,281.986,-7.818316666666668,48.20745
571,20230801,4:45,281.975,-7.815200000000001,48.20896666666666
572,20230801,4:46,281.855,-7.811866666666667,48.21046666666666
573,20230801,4:46,281.769,-7.808766666666666,48.21196666666666
574,20230801,4:47,281.817,-7.806733333333334,48.21361666666667
575,20230801,4:47,281.505,-7.803683333333334,48.21516666666666
576,20230801,4:48,281.132,-7.8004,48.216683333333336
577,20230801,4:48,281.233,-7.797283333333333,48.21821666666666
578,20230801,4:49,281.348,-7.794166666666666,48.219816666666674
579,20230801,4:49,281.265,-7.791033333333333,48.22133333333333
580,20230801,4:50,281.046,-7.7879,48.22285
581,20230801,4:50,280.48,-7.784549999999999,48.22436666666668
582,20230801,4:51,280.678,-7.781416666666667,48.22591666666667
583,20230801,4:51,280.881,-7.778383333333333,48.22763333333334
584,20230801,4:52,280.649,-7.775233333333333,48.22945
585,20230801,4:52,280.971,-7.771783333333333,48.23121666666666
586,20230801,4:53,281.5,-7.768733333333333,48.2323
587,20230801,4:53,281.807,-7.76555,48.23389999999999
588,20230801,4:54,281.916,-7.7624666666666675,48.23565
589,20230801,4:54,281.471,-7.759966666666666,48.236983333333335
590,20230801,4:55,281.297,-7.756933333333334,48.23855
591,20230801,4:55,281.097,-7.753233333333332,48.2403
592,20230801,4:56,281.185,-7.749949999999999,48.24211666666667
593,20230801,4:56,281.316,-7.74685,48.24385
594,20230801,4:57,281.567,-7.743766666666666,48.24548333333334
595,20230801,4:57,281.994,-7.740466666666666,48.24713333333334
596,20230801,4:58,282.407,-7.737349999999999,48.24873333333333
597,20230801,4:58,282.258,-7.734750000000001,48.25013333333333
598,20230801,4:59,282.036,-7.732416666666667,48.25203333333334
599,20230801,4:59,281.895,-7.729116666666666,48.25373333333334
600,20230801,5:00,281.689,-7.726533333333333,48.25505
601,20230801,5:00,281.473,-7.72275,48.25698333333333
602,20230801,5:01,281.868,-7.719616666666667,48.25866666666668
603,20230801,5:01,281.759,-7.716983333333333,48.26015
604,20230801,5:02,281.545,-7.7134333333333345,48.26205
605,20230801,5:02,281.839,-7.710066666666667,48.26368333333333
606,20230801,5:03,282.052,-7.706916666666666,48.26531666666666
607,20230801,5:03,281.649,-7.703799999999999,48.2669
608,20230801,5:04,281.532,-7.7007,48.268683333333335
609,20230801,5:04,281.591,-7.697816666666667,48.27048333333334
610,20230801,5:05,281.785,-7.694883333333333,48.27235
611,20230801,5:05,281.689,-7.69215,48.2736
612,20230801,5:06,281.809,-7.689816666666667,48.27535
613,20230801,5:06,281.652,-7.687216666666666,48.27711666666667
614,20230801,5:07,281.94,-7.684116666666667,48.279183333333336
615,20230801,5:07,282.044,-7.680900000000001,48.2811
616,20230801,5:08,282.151,-7.677833333333332,48.282766666666674
617,20230801,5:08,281.921,-7.674566666666667,48.28435
618,20230801,5:09,281.801,-7.671266666666666,48.28573333333334
619,20230801,5:09,281.788,-7.668466666666665,48.2869
620,20230801,5:10,281.913,-7.664933333333333,48.288116666666674
621,20230801,5:10,282.405,-7.661416666666666,48.28928333333333
622,20230801,5:11,282.3,-7.657900000000001,48.29053333333333
623,20230801,5:11,281.892,-7.65555,48.291700000000006
624,20230801,5:12,281.796,-7.652050000000001,48.2929
625,20230801,5:12,281.812,-7.648366666666668,48.29415000000001
626,20230801,5:13,281.228,-7.644916666666667,48.29541666666668
627,20230801,5:13,280.953,-7.641483333333333,48.29678333333333
628,20230801,5:14,280.737,-7.638033333333334,48.29806666666666
629,20230801,5:14,280.817,-7.634333333333332,48.29931666666666
630,20230801,5:15,281.292,-7.630883333333332,48.30056666666666
631,20230801,5:15,281.727,-7.627433333333332,48.301816666666674
632,20230801,5:16,281.62,-7.623966666666666,48.30316666666666
633,20230801,5:16,281.833,-7.6205,48.30443333333333
634,20230801,5:17,282.012,-7.616783333333332,48.30566666666667
635,20230801,5:17,281.871,-7.613316666666666,48.30650000000001
636,20230801,5:18,281.607,-7.609833333333334,48.30773333333333
637,20230801,5:18,281.236,-7.606400000000001,48.30910000000001
638,20230801,5:19,281.393,-7.602966666666667,48.3104
639,20230801,5:19,281.644,-7.599299999999999,48.3117
640,20230801,5:20,281.524,-7.595783333333332,48.312900000000006
641,20230801,5:20,281.641,-7.592266666666665,48.314150000000005
642,20230801,5:21,281.847,-7.588750000000001,48.315333333333335
643,20230801,5:21,282.199,-7.585166666666667,48.31641666666666
644,20230801,5:22,281.986,-7.581316666666667,48.31745
645,20230801,5:22,281.847,-7.577683333333333,48.31848333333334
646,20230801,5:23,282.159,-7.574083333333334,48.31956666666667
647,20230801,5:23,282.445,-7.571666666666665,48.3206
648,20230801,5:24,282.573,-7.568066666666666,48.32161666666666
649,20230801,5:24,282.501,-7.564266666666667,48.32265
650,20230801,5:25,282.493,-7.560700000000001,48.3237
651,20230801,5:25,282.106,-7.55715,48.32483333333333
652,20230801,5:26,282.026,-7.5536,48.32588333333333
653,20230801,5:26,282.41,-7.550033333333332,48.3269
654,20230801,5:27,282.583,-7.545716666666667,48.32806666666667
655,20230801,5:27,282.634,-7.541933333333333,48.32913333333333
656,20230801,5:28,282.461,-7.538383333333333,48.33023333333334
657,20230801,5:28,282.394,-7.535433333333333,48.3311
658,20230801,5:29,282.252,-7.531766666666666,48.33211666666666
659,20230801,5:29,282.114,-7.528233333333333,48.3328
660,20230801,5:30,281.879,-7.524699999999999,48.33381666666667
661,20230801,5:30,281.865,-7.52115,48.3349
662,20230801,5:31,281.756,-7.517616666666667,48.33590000000001
663,20230801,5:31,281.663,-7.513850000000001,48.33691666666667
664,20230801,5:32,281.732,-7.51035,48.33793333333333
665,20230801,5:32,281.663,-7.506849999999999,48.33898333333333
666,20230801,5:33,281.551,-7.50335,48.34011666666667
667,20230801,5:33,281.58,-7.499833333333333,48.34113333333333
668,20230801,5:34,281.639,-7.496083333333333,48.34213333333334
669,20230801,5:34,281.422,-7.49255,48.343116666666674
670,20230801,5:35,281.497,-7.48905,48.3442
671,20230801,5:35,281.828,-7.485533333333333,48.345216666666666
672,20230801,5:36,281.903,-7.483199999999999,48.34624999999999
673,20230801,5:36,281.994,-7.479466666666667,48.34726666666667
674,20230801,5:37,282.375,-7.475966666666666,48.34826666666666
675,20230801,5:37,282.316,-7.472433333333333,48.34931666666667
676,20230801,5:38,281.585,-7.468916666666667,48.35033333333334
677,20230801,5:38,281.452,-7.465383333333333,48.35131666666666
678,20230801,5:39,281.198,-7.461699999999999,48.352383333333336
679,20230801,5:39,281.487,-7.458366666666666,48.35358333333333
680,20230801,5:40,281.823,-7.4552,48.35503333333333
681,20230801,5:40,281.588,-7.452183333333333,48.35646666666666
682,20230801,5:41,281.372,-7.448966666666666,48.35791666666668
683,20230801,5:41,281.126,-7.445966666666667,48.35938333333333
684,20230801,5:42,281.006,-7.442983333333332,48.36036666666667
685,20230801,5:42,281.092,-7.439966666666667,48.36194999999999
686,20230801,5:43,281.476,-7.436916666666667,48.36338333333333
687,20230801,5:43,281.604,-7.433666666666666,48.36481666666667
688,20230801,5:44,281.772,-7.430616666666666,48.36628333333333
689,20230801,5:44,282.127,-7.427533333333334,48.36773333333334
690,20230801,5:45,282.284,-7.424466666666666,48.36925
691,20230801,5:45,282.474,-7.4213666666666676,48.37068333333333
692,20230801,5:46,282.276,-7.4180666666666655,48.3721
693,20230801,5:46,282.127,-7.414933333333333,48.37351666666667
694,20230801,5:47,282.103,-7.411799999999999,48.375
695,20230801,5:47,282.239,-7.408683333333332,48.37641666666666
696,20230801,5:48,282.346,-7.406616666666667,48.37785
697,20230801,5:48,282.429,-7.403333333333334,48.379283333333326
698,20230801,5:49,282.493,-7.400216666666667,48.3807
699,20230801,5:49,281.962,-7.397133333333333,48.38223333333334
700,20230801,5:50,281.441,-7.394016666666666,48.38366666666668
701,20230801,5:50,281.527,-7.390899999999999,48.385066666666674
702,20230801,5:51,281.607,-7.387550000000001,48.38646666666667
703,20230801,5:51,281.35,-7.384433333333334,48.38786666666667
704,20230801,5:52,281.284,-7.381316666666667,48.38936666666667
705,20230801,5:52,281.289,-7.3782,48.39076666666666
706,20230801,5:53,281.001,-7.375066666666667,48.39216666666666
707,20230801,5:53,281.15,-7.37175,48.39356666666666
708,20230801,5:54,281.422,-7.368650000000001,48.3945
709,20230801,5:54,281.471,-7.365533333333333,48.39598333333333
710,20230801,5:55,281.668,-7.362416666666666,48.39736666666666
711,20230801,5:55,281.692,-7.358066666666668,48.39921666666668
712,20230801,5:56,281.022,-7.354966666666667,48.400633333333325
713,20230801,5:56,280.617,-7.351866666666666,48.402033333333335
714,20230801,5:57,281.134,-7.348749999999999,48.4035
715,20230801,5:57,281.417,-7.345633333333335,48.40486666666667
716,20230801,5:58,281.433,-7.342283333333333,48.40623333333333
717,20230801,5:58,281.414,-7.339183333333334,48.40761666666667
718,20230801,5:59,281.556,-7.336100000000001,48.4091
719,20230801,5:59,281.244,-7.332966666666666,48.41048333333333
720,20230801,6:00,281.222,-7.330883333333332,48.41186666666668
721,20230801,6:00,281.206,-7.327566666666667,48.41325
722,20230801,6:01,281.313,-7.32445,48.41465
723,20230801,6:01,281.884,-7.321333333333333,48.41618333333333
724,20230801,6:02,281.473,-7.318216666666666,48.41758333333334
725,20230801,6:02,281.43,-7.315066666666667,48.41896666666666
726,20230801,6:03,280.883,-7.311733333333333,48.42036666666666
727,20230801,6:03,281.07,-7.308616666666667,48.4218
728,20230801,6:04,281.535,-7.305516666666667,48.42331666666667
729,20230801,6:04,281.58,-7.302383333333334,48.42471666666667
730,20230801,6:05,281.174,-7.299016666666668,48.42608333333333
731,20230801,6:05,280.985,-7.29585,48.42745
732,20230801,6:06,280.99,-7.2927,48.42836666666667
733,20230801,6:06,280.921,-7.289583333333334,48.42985
734,20230801,6:07,280.899,-7.286466666666667,48.43125
735,20230801,6:07,280.777,-7.283166666666667,48.43263333333333
736,20230801,6:08,280.483,-7.280083333333333,48.43404999999999
